ACTION: Player1 | {FV | dRot: 0, dMovX: 6, dMovY: 6, vX: 0, vY: 0, DP: 0, dDP: 0, distObst: 0.5, HP: 20, TC: 1, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: Player1 | {FV | dRot: -0.0349066, dMovX: 7.15256E-07, dMovY: 0, vX: 2.05364E-05, vY: 5.12025E-06, DP: 0, dDP: 0, distObst: 1.17043, HP: 20, TC: 533, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: player0 | {FV | dRot: 0, dMovX: 0.00357246, dMovY: -0.102315, vX: 0.111644, vY: -3.19735, DP: 0, dDP: 0, distObst: 20.15, HP: 20, TC: 533, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: -0.0349066, dMovX: 4.76837E-07, dMovY: 0, vX: 1.84828E-05, vY: 4.60823E-06, DP: 0, dDP: 0, distObst: 1.21638, HP: 20, TC: 534, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: player0 | {FV | dRot: 0, dMovX: 0.00357246, dMovY: -0.102317, vX: 0.111646, vY: -3.19742, DP: 0, dDP: 0, distObst: 20.0476, HP: 20, TC: 534, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: -0.0349066, dMovX: 4.76837E-07, dMovY: 0, vX: 1.66345E-05, vY: 4.1474E-06, DP: 0, dDP: 0, distObst: 1.26891, HP: 20, TC: 535, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: player0 | {FV | dRot: 0, dMovX: 0.00357246, dMovY: -0.10232, vX: 0.111649, vY: -3.19748, DP: 0, dDP: 0, distObst: 19.9453, HP: 20, TC: 535, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: -0.0349066, dMovX: 4.76837E-07, dMovY: 0, vX: 1.4971E-05, vY: 3.73266E-06, DP: 0, dDP: 0, distObst: 1.32901, HP: 20, TC: 536, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: player0 | {FV | dRot: 0, dMovX: 0.00357246, dMovY: -0.102321, vX: 0.111651, vY: -3.19754, DP: 0, dDP: 0, distObst: 19.8429, HP: 20, TC: 536, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: -0.0349066, dMovX: 4.76837E-07, dMovY: 0, vX: 1.34739E-05, vY: 3.3594E-06, DP: 0, dDP: 0, distObst: 1.39788, HP: 20, TC: 537, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: player0 | {FV | dRot: 0, dMovX: 0.00357246, dMovY: -0.102323, vX: 0.111652, vY: -3.19759, DP: 0, dDP: 0, distObst: 19.7405, HP: 20, TC: 537, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: -0.0349066, dMovX: 4.76837E-07, dMovY: 0, vX: 1.21265E-05, vY: 3.02346E-06, DP: 0, dDP: 0, distObst: 1.47702, HP: 20, TC: 538, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: player0 | {FV | dRot: 0, dMovX: 0.00357246, dMovY: -0.102324, vX: 0.111654, vY: -3.19764, DP: 0, dDP: 0, distObst: 19.6381, HP: 20, TC: 538, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: -0.0349066, dMovX: 2.38419E-07, dMovY: 0, vX: 1.09139E-05, vY: 2.72111E-06, DP: 0, dDP: 0, distObst: 1.5683, HP: 20, TC: 539, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: player0 | {FV | dRot: 0, dMovX: 0.00357342, dMovY: -0.102326, vX: 0.111655, vY: -3.19768, DP: 0, dDP: 0, distObst: 19.5357, HP: 20, TC: 539, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: 0, dMovX: -0.00542593, dMovY: -0.00868416, vX: -0.169564, vY: -0.271373, DP: 0, dDP: 0, distObst: 1.55806, HP: 20, TC: 540, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: player0 | {FV | dRot: 0, dMovX: 0.00357342, dMovY: -0.102327, vX: 0.111657, vY: -3.19772, DP: 0, dDP: 0, distObst: 19.4333, HP: 20, TC: 540, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: 0, dMovX: -0.0103097, dMovY: -0.0164995, vX: -0.322181, vY: -0.515612, DP: 0, dDP: 0, distObst: 1.5386, HP: 20, TC: 541, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: player0 | {FV | dRot: 0, dMovX: 0.00357342, dMovY: -0.102328, vX: 0.111658, vY: -3.19775, DP: 0, dDP: 0, distObst: 19.3309, HP: 20, TC: 541, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: 0, dMovX: -0.0147052, dMovY: -0.0235338, vX: -0.459536, vY: -0.735426, DP: 0, dDP: 0, distObst: 1.51085, HP: 20, TC: 542, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: player0 | {FV | dRot: 0, dMovX: 0.00357342, dMovY: -0.102329, vX: 0.111659, vY: -3.19778, DP: 0, dDP: 0, distObst: 19.2285, HP: 20, TC: 542, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: 0, dMovX: -0.018661, dMovY: -0.0298643, vX: -0.583156, vY: -0.93326, DP: 0, dDP: 0, distObst: 1.47564, HP: 20, TC: 543, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: player0 | {FV | dRot: 0, dMovX: 0.00357342, dMovY: -0.10233, vX: 0.11166, vY: -3.19781, DP: 0, dDP: 0, distObst: 19.1262, HP: 20, TC: 543, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: -0.0349066, dMovX: -0.0167949, dMovY: -0.0268774, vX: -0.52484, vY: -0.839934, DP: 0, dDP: 0, distObst: 1.54229, HP: 20, TC: 544, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: player0 | {FV | dRot: 0, dMovX: 0.00357342, dMovY: -0.102331, vX: 0.111661, vY: -3.19783, DP: 0, dDP: 0, distObst: 19.0238, HP: 20, TC: 544, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: 0, dMovX: -0.0202353, dMovY: -0.0330582, vX: -0.632356, vY: -1.03307, DP: 0, dDP: 0, distObst: 1.50182, HP: 20, TC: 545, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: player0 | {FV | dRot: 0, dMovX: 0.00357342, dMovY: -0.102331, vX: 0.111661, vY: -3.19785, DP: 0, dDP: 0, distObst: 18.9214, HP: 20, TC: 545, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: 0, dMovX: -0.0233319, dMovY: -0.0386209, vX: -0.729119, vY: -1.20689, DP: 0, dDP: 0, distObst: 1.45516, HP: 20, TC: 546, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: player0 | {FV | dRot: 0, dMovX: 0.00357342, dMovY: -0.102332, vX: 0.111662, vY: -3.19787, DP: 0, dDP: 0, distObst: 18.819, HP: 20, TC: 546, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: -0.0349066, dMovX: -0.0209987, dMovY: -0.0347586, vX: -0.656208, vY: -1.0862, DP: 0, dDP: 0, distObst: 1.51955, HP: 20, TC: 547, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: player0 | {FV | dRot: 0, dMovX: 0.00357342, dMovY: -0.102333, vX: 0.111663, vY: -3.19789, DP: 0, dDP: 0, distObst: 18.7166, HP: 20, TC: 547, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: 0, dMovX: -0.0237062, dMovY: -0.0403242, vX: -0.740817, vY: -1.26013, DP: 0, dDP: 0, distObst: 1.46905, HP: 20, TC: 548, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0, dMovX: 0.00357342, dMovY: -0.102333, vX: 0.111663, vY: -3.19791, DP: 0, dDP: 0, distObst: 18.6142, HP: 20, TC: 548, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: 0.0349066, dMovX: -0.0213356, dMovY: -0.0362921, vX: -0.666735, vY: -1.13411, DP: 0, dDP: 0, distObst: 1.32308, HP: 20, TC: 549, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0, dMovX: 0.00357342, dMovY: -0.102334, vX: 0.111664, vY: -3.19792, DP: 0, dDP: 0, distObst: 18.5118, HP: 20, TC: 549, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: 0.0349066, dMovX: -0.019202, dMovY: -0.0326624, vX: -0.600062, vY: -1.0207, DP: 0, dDP: 0, distObst: 1.20087, HP: 20, TC: 550, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0, dMovX: 0.00357342, dMovY: -0.102334, vX: 0.111664, vY: -3.19793, DP: 0, dDP: 0, distObst: 18.4094, HP: 20, TC: 550, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: 0.0349066, dMovX: -0.0172818, dMovY: -0.0293961, vX: -0.540056, vY: -0.918631, DP: 0, dDP: 0, distObst: 1.09792, HP: 20, TC: 551, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0, dMovX: 0.00357342, dMovY: -0.102334, vX: 0.111665, vY: -3.19795, DP: 0, dDP: 0, distObst: 18.307, HP: 20, TC: 551, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: 0.0349066, dMovX: -0.0155537, dMovY: -0.0264568, vX: -0.48605, vY: -0.826768, DP: 0, dDP: 0, distObst: 1.01076, HP: 20, TC: 552, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0, dMovX: 0.00357342, dMovY: -0.102334, vX: 0.111665, vY: -3.19796, DP: 0, dDP: 0, distObst: 18.2046, HP: 20, TC: 552, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: 0.0349066, dMovX: -0.0139983, dMovY: -0.0238113, vX: -0.437445, vY: -0.744091, DP: 0, dDP: 0, distObst: 0.936679, HP: 20, TC: 553, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0, dMovX: 0.00357342, dMovY: -0.102335, vX: 0.111665, vY: -3.19797, DP: 0, dDP: 0, distObst: 18.1022, HP: 20, TC: 553, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: 0.0349066, dMovX: -0.0125985, dMovY: -0.02143, vX: -0.3937, vY: -0.669682, DP: 0, dDP: 0, distObst: 0.873537, HP: 20, TC: 554, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0, dMovX: 0.00357342, dMovY: -0.102335, vX: 0.111666, vY: -3.19797, DP: 0, dDP: 0, distObst: 17.9998, HP: 20, TC: 554, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: 0.0349066, dMovX: -0.0113385, dMovY: -0.0192871, vX: -0.35433, vY: -0.602714, DP: 0, dDP: 0, distObst: 0.819629, HP: 20, TC: 555, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0, dMovX: 0.00357342, dMovY: -0.102335, vX: 0.111666, vY: -3.19798, DP: 0, dDP: 0, distObst: 17.8974, HP: 20, TC: 555, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: 0.0349066, dMovX: -0.0102048, dMovY: -0.0173578, vX: -0.318897, vY: -0.542443, DP: 0, dDP: 0, distObst: 0.773577, HP: 20, TC: 556, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0, dMovX: 0.00357342, dMovY: -0.102336, vX: 0.111666, vY: -3.19799, DP: 0, dDP: 0, distObst: 17.795, HP: 20, TC: 556, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: 0.0349066, dMovX: -0.00918436, dMovY: -0.0156221, vX: -0.287008, vY: -0.488198, DP: 0, dDP: 0, distObst: 0.734268, HP: 20, TC: 557, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0, dMovX: 0.00357342, dMovY: -0.102336, vX: 0.111666, vY: -3.19799, DP: 0, dDP: 0, distObst: 17.6926, HP: 20, TC: 557, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: 0.0349066, dMovX: -0.00826573, dMovY: -0.01406, vX: -0.258307, vY: -0.439378, DP: 0, dDP: 0, distObst: 0.700783, HP: 20, TC: 558, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0, dMovX: 0.00357342, dMovY: -0.102336, vX: 0.111667, vY: -3.198, DP: 0, dDP: 0, distObst: 17.5902, HP: 20, TC: 558, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: 0.0349066, dMovX: -0.00743914, dMovY: -0.0126543, vX: -0.232476, vY: -0.395441, DP: 0, dDP: 0, distObst: 0.67237, HP: 20, TC: 559, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0, dMovX: 0.00357342, dMovY: -0.102336, vX: 0.111667, vY: -3.19801, DP: 0, dDP: 0, distObst: 17.4878, HP: 20, TC: 559, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: 0.0349066, dMovX: -0.00669527, dMovY: -0.0113888, vX: -0.209229, vY: -0.355897, DP: 0, dDP: 0, distObst: 0.648405, HP: 20, TC: 560, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0, dMovX: 0.00357342, dMovY: -0.102336, vX: 0.111667, vY: -3.19801, DP: 0, dDP: 0, distObst: 17.3854, HP: 20, TC: 560, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: 0.0349066, dMovX: -0.00602579, dMovY: -0.0102501, vX: -0.188306, vY: -0.320307, DP: 0, dDP: 0, distObst: 0.628366, HP: 20, TC: 561, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0, dMovX: 0.00357342, dMovY: -0.102336, vX: 0.111667, vY: -3.19801, DP: 0, dDP: 0, distObst: 17.283, HP: 20, TC: 561, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: 0.0349066, dMovX: -0.00542331, dMovY: -0.00922489, vX: -0.169475, vY: -0.288276, DP: 0, dDP: 0, distObst: 0.61182, HP: 20, TC: 562, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0, dMovX: 0.00357342, dMovY: -0.102337, vX: 0.111667, vY: -3.19802, DP: 0, dDP: 0, distObst: 17.1806, HP: 20, TC: 562, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: 0.0349066, dMovX: -0.00488091, dMovY: -0.00830269, vX: -0.152528, vY: -0.259449, DP: 0, dDP: 0, distObst: 0.5984, HP: 20, TC: 563, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0, dMovX: 0.00357342, dMovY: -0.102337, vX: 0.111667, vY: -3.19802, DP: 0, dDP: 0, distObst: 17.0782, HP: 20, TC: 563, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: 0.0349066, dMovX: -0.00439286, dMovY: -0.00747204, vX: -0.137275, vY: -0.233504, DP: 0, dDP: 0, distObst: 0.587801, HP: 20, TC: 564, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0, dMovX: 0.00357342, dMovY: -0.102337, vX: 0.111667, vY: -3.19802, DP: 0, dDP: 0, distObst: 16.9758, HP: 20, TC: 564, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: 0.0349066, dMovX: -0.00395346, dMovY: -0.00672531, vX: -0.123547, vY: -0.210153, DP: 0, dDP: 0, distObst: 0.579763, HP: 20, TC: 565, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0, dMovX: 0.00357342, dMovY: -0.102337, vX: 0.111667, vY: -3.19803, DP: 0, dDP: 0, distObst: 16.8734, HP: 20, TC: 565, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: 0.0349066, dMovX: -0.00355816, dMovY: -0.00605202, vX: -0.111193, vY: -0.189138, DP: 0, dDP: 0, distObst: 0.574068, HP: 20, TC: 566, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0, dMovX: 0.00357342, dMovY: -0.102337, vX: 0.111668, vY: -3.19803, DP: 0, dDP: 0, distObst: 16.771, HP: 20, TC: 566, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: 0.0349066, dMovX: -0.00320244, dMovY: -0.00544739, vX: -0.100073, vY: -0.170224, DP: 0, dDP: 0, distObst: 0.570533, HP: 20, TC: 567, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0, dMovX: 0.00357342, dMovY: -0.102337, vX: 0.111668, vY: -3.19803, DP: 0, dDP: 0, distObst: 16.6686, HP: 20, TC: 567, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: 0.0349066, dMovX: -0.002882, dMovY: -0.00490284, vX: -0.090066, vY: -0.153202, DP: 0, dDP: 0, distObst: 0.569004, HP: 20, TC: 568, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0, dMovX: 0.00357342, dMovY: -0.102337, vX: 0.111668, vY: -3.19803, DP: 0, dDP: 0, distObst: 16.5662, HP: 20, TC: 568, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: 0.0349066, dMovX: -0.00259399, dMovY: -0.00441265, vX: -0.0810594, vY: -0.137882, DP: 0, dDP: 0, distObst: 0.569352, HP: 20, TC: 569, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0, dMovX: 0.00357342, dMovY: -0.102337, vX: 0.111668, vY: -3.19803, DP: 0, dDP: 0, distObst: 16.4638, HP: 20, TC: 569, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: 0.0349066, dMovX: -0.00233459, dMovY: -0.0039711, vX: -0.0729535, vY: -0.124093, DP: 0, dDP: 0, distObst: 0.571471, HP: 20, TC: 570, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0, dMovX: 0.00357342, dMovY: -0.102337, vX: 0.111668, vY: -3.19804, DP: 0, dDP: 0, distObst: 16.3614, HP: 20, TC: 570, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: 0.0349066, dMovX: -0.00210094, dMovY: -0.00357342, vX: -0.0656581, vY: -0.111684, DP: 0, dDP: 0, distObst: 0.575272, HP: 20, TC: 571, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0, dMovX: 0.00357342, dMovY: -0.102337, vX: 0.111668, vY: -3.19804, DP: 0, dDP: 0, distObst: 16.259, HP: 20, TC: 571, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: 0.0349066, dMovX: -0.0018909, dMovY: -0.00321674, vX: -0.0590923, vY: -0.100516, DP: 0, dDP: 0, distObst: 0.580686, HP: 20, TC: 572, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0, dMovX: 0.00357342, dMovY: -0.102337, vX: 0.111668, vY: -3.19804, DP: 0, dDP: 0, distObst: 16.1566, HP: 20, TC: 572, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: 0.0349066, dMovX: -0.00170183, dMovY: -0.0028944, vX: -0.0531831, vY: -0.0904641, DP: 0, dDP: 0, distObst: 0.587656, HP: 20, TC: 573, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0, dMovX: 0.00357342, dMovY: -0.102337, vX: 0.111668, vY: -3.19804, DP: 0, dDP: 0, distObst: 16.0542, HP: 20, TC: 573, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: 0.0349066, dMovX: -0.0015316, dMovY: -0.00260544, vX: -0.0478648, vY: -0.0814177, DP: 0, dDP: 0, distObst: 0.596141, HP: 20, TC: 574, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0, dMovX: 0.00357342, dMovY: -0.102337, vX: 0.111668, vY: -3.19804, DP: 0, dDP: 0, distObst: 15.9518, HP: 20, TC: 574, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: 0.0349066, dMovX: -0.00137854, dMovY: -0.00234509, vX: -0.0430783, vY: -0.0732759, DP: 0, dDP: 0, distObst: 0.606112, HP: 20, TC: 575, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0, dMovX: 0.00357342, dMovY: -0.102337, vX: 0.111668, vY: -3.19804, DP: 0, dDP: 0, distObst: 15.8494, HP: 20, TC: 575, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: 0.0349066, dMovX: -0.00124073, dMovY: -0.00211048, vX: -0.0387705, vY: -0.0659484, DP: 0, dDP: 0, distObst: 0.617551, HP: 20, TC: 576, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0, dMovX: 0.00357342, dMovY: -0.102337, vX: 0.111668, vY: -3.19804, DP: 0, dDP: 0, distObst: 15.747, HP: 20, TC: 576, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: 0.0349066, dMovX: -0.00111651, dMovY: -0.00189972, vX: -0.0348934, vY: -0.0593535, DP: 0, dDP: 0, distObst: 0.630452, HP: 20, TC: 577, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0, dMovX: 0.00357342, dMovY: -0.102337, vX: 0.111668, vY: -3.19804, DP: 0, dDP: 0, distObst: 15.6446, HP: 20, TC: 577, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: 0.0349066, dMovX: -0.00100493, dMovY: -0.00170898, vX: -0.0314041, vY: -0.0534182, DP: 0, dDP: 0, distObst: 0.644819, HP: 20, TC: 578, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0, dMovX: 0.00357342, dMovY: -0.102337, vX: 0.111668, vY: -3.19804, DP: 0, dDP: 0, distObst: 15.5422, HP: 20, TC: 578, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: 0.0349066, dMovX: -0.000904322, dMovY: -0.00153828, vX: -0.0282637, vY: -0.0480763, DP: 0, dDP: 0, distObst: 0.660668, HP: 20, TC: 579, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0, dMovX: 0.00357342, dMovY: -0.102337, vX: 0.111668, vY: -3.19805, DP: 0, dDP: 0, distObst: 15.4398, HP: 20, TC: 579, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: 0.0349066, dMovX: -0.000813961, dMovY: -0.00138474, vX: -0.0254373, vY: -0.0432687, DP: 0, dDP: 0, distObst: 0.643101, HP: 20, TC: 580, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0, dMovX: 0.00357342, dMovY: -0.102337, vX: 0.111668, vY: -3.19805, DP: 0, dDP: 0, distObst: 15.3374, HP: 20, TC: 580, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: 0.0349066, dMovX: -0.00073266, dMovY: -0.00124645, vX: -0.0228936, vY: -0.0389418, DP: 0, dDP: 0, distObst: 0.626989, HP: 20, TC: 581, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0, dMovX: 0.00357342, dMovY: -0.102337, vX: 0.111668, vY: -3.19805, DP: 0, dDP: 0, distObst: 15.235, HP: 20, TC: 581, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: 0.0349066, dMovX: -0.000659227, dMovY: -0.00112152, vX: -0.0206042, vY: -0.0350477, DP: 0, dDP: 0, distObst: 0.612291, HP: 20, TC: 582, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0, dMovX: 0.00357342, dMovY: -0.102337, vX: 0.111668, vY: -3.19805, DP: 0, dDP: 0, distObst: 15.1326, HP: 20, TC: 582, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: 0.0349066, dMovX: -0.000593424, dMovY: -0.00100899, vX: -0.0185438, vY: -0.0315429, DP: 0, dDP: 0, distObst: 0.598978, HP: 20, TC: 583, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0, dMovX: 0.00357342, dMovY: -0.102337, vX: 0.111668, vY: -3.19805, DP: 0, dDP: 0, distObst: 15.0302, HP: 20, TC: 583, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: 0.0349066, dMovX: -0.000534058, dMovY: -0.000908852, vX: -0.0166894, vY: -0.0283886, DP: 0, dDP: 0, distObst: 0.587025, HP: 20, TC: 584, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0, dMovX: 0.00357342, dMovY: -0.102338, vX: 0.111668, vY: -3.19805, DP: 0, dDP: 0, distObst: 14.9278, HP: 20, TC: 584, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: 0.0349066, dMovX: -0.000480652, dMovY: -0.000817299, vX: -0.0150205, vY: -0.0255497, DP: 0, dDP: 0, distObst: 0.576421, HP: 20, TC: 585, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnRight
